show_id,title,original_title,status,auditory,rating_myshows,rating_count,rating_kinopoisk,kinopoisk_count,rating_imdb,imdb_count,country,genre,channel,total_length,episode_length,dates,actors,seasons,episodes_in_season
19738,American Dream,,Отменен/Закончен,3,0.0,0,,,,,['Великобритания'],['Исторический'],BBC Two,2 часа 9 минут,43 мин.,20.11.2010 — 04.12.2010,,1,['3']
19739,Titanic: The Mission,,Отменен/Закончен,9,5.0,2,,,,,['Великобритания'],['Исторический'],Channel 4,3 часа 35 минут,43 мин.,27.09.2010 — 25.10.2010,,1,['5']
19742,Истории леди Чаттерлей,Lady Chatterley's Stories,Отменен/Закончен,38,3.7,10,,,6.2,77,['США'],"['Антология', ' Отношения']",SHOWTIME,4 часа 35 минут,25 мин.,03.02.2001 — 21.04.2001,,1,['11']
19743,Блэкстар,Blackstar,Отменен/Закончен,67,2.81,32,,,6.6,808,['США'],"['Боевик', ' Приключения', ' Фэнтези']",CBS,4 часа 46 минут,22 мин.,12.09.1981 — 05.12.1981,"['George DiCenzo', 'Alan Oppenheimer', 'Patrick Pinney', 'Lou Scheimer', 'Linda Gary', 'Patrick Pinney', 'Frank Welker', 'Patrick Pinney', 'Frank Welker', 'Alan Oppenheimer', 'Frank Welker']",1,['13']
19744,Тайна замка тамплиеров,La Commanderie,Отменен/Закончен,257,3.32,79,6.8,349,6.9,102,['Франция'],['Драма'],France 3,6 часов 56 минут,52 мин.,10.04.2010 — 24.04.2010,,1,['8']
19745,Тени тьмы,Shades of Darkness,Отменен/Закончен,8,0.0,0,,,7.8,308,['Великобритания'],"['Драма', ' Ужасы', ' Сверхъестественное']",ITV,3 дня 10 часов 30 минут,550 мин.,27.05.1983 — 27.09.1986,"['Norma West', 'Annette Wilkie-Miller']",2,"['7', '2']"
19748,Центральная больница,Hospital Central,Отменен/Закончен,57,3.88,8,7.295,130,5.5,690,['Испания'],"['Медицинский', ' Драма']",Telecinco 5,8 дней 23 часа,43 мин.,30.04.2000 — 27.12.2012,,20,"['13', '13', '25', '13', '8', '16', '14', '18', '11', '14', '15', '15', '15', '15', '14', '17', '13', '19', '15', '17']"
19749,Trauma centrum,,Сериал продолжается,2,0.0,0,,,,,['Нидерланды'],['Медицинский'],SBS 6,9 дней 6 часов 30 минут,25 мин.,03.11.2008 — ...,,4,"['200', '220', '109', '5']"
19757,Дольмен,Dolmen,Отменен/Закончен,195,3.37,97,6.87,390,6.0,579,['Франция'],"['Романтика', ' Детектив', ' Криминал']",TF1,9 часов,90 мин.,13.06.2005 — 18.07.2005,"['Ingrid Chauvin', 'Bruno Madinier', 'Yves Rénier', 'Xavier Deluc']",1,['6']
19758,"Сискел, Эберт и кино",At the Movies,Отменен/Закончен,12,5.0,1,,,8.6,2145,['США'],['Кино/Театр'],Syndicated,18 часов 20 минут,22 мин.,13.09.1986 — 14.08.2010,,1,['50']
19759,Who Do You Think You Are?,,Сериал продолжается,9,0.0,0,,,7.7,239,['Австралия'],"['Семейный', ' Исторический']",SBS ONE,3 дня 8 часов,50 мин.,13.01.2008 — ...,['Richard Mellick'],13,"['6', '6', '6', '6', '8', '8', '8', '8', '8', '8', '8', '8', '8']"
19760,Наброски Хидамари,Hidamari Sketch,Отменен/Закончен,128,3.71,59,6.237,105,7.1,152,['Япония'],"['Комедия', ' Аниме']",TBS,1 день 1 час,25 мин.,12.01.2007 — 21.12.2012,,4,"['14', '16', '16', '14']"
19761,Работа,Working,Отменен/Закончен,11,4.67,3,,,7.5,522,['США'],['Комедия'],NBC,19 часов 30 минут,30 мин.,08.10.1997 — 25.01.1999,"['Fred Savage', 'Arden Myrin', 'Maurice Godin', 'Yvette Freeman', 'Steve Hytner', 'Sarah Knowlton', 'Dana Gould', 'Rebecca McFarland', 'Debi Mazar']",2,"['22', '17']"
19764,Баки: Невероятный парень,Bucky - The Incredible Kid,Отменен/Закончен,32,4.38,8,,,,,['Япония'],"['Фэнтези', ' Приключения', ' Аниме']",TV Tokyo,9 часов 32 минуты,22 мин.,01.10.1999 — 01.03.2000,,1,['26']
19766,My Place,,Отменен/Закончен,8,0.0,0,,,7.3,95,['Австралия'],"['Детский', ' Драма']",ABC3,9 часов 32 минуты,22 мин.,04.12.2009 — 18.09.2011,,2,"['13', '13']"
19767,Детектив-обжора,Kuitan,Отменен/Закончен,3,0.0,0,,,7.5,33,['Япония'],"['Комедия', ' Драма', ' Детектив']",NTV,14 часов 20 минут,43 мин.,14.01.2006 — 01.06.2007,,2,"['9', '11']"
19768,Рев моторов на Motor City,Motor City Motors,Отменен/Закончен,7,3.67,3,,,4.9,26,['США'],"['Автомобили/Транспорт', ' Образовательный', ' Семейный', ' Сделай сам']",Discovery Channel,6 часов 27 минут,43 мин.,28.12.2009 — 25.01.2010,,1,['9']
19769,Аркадия моей юности,Waga seishun no Arukadia - Mugen kidō SSX,Отменен/Закончен,70,3.43,23,,,7.6,273,['Япония'],"['Боевик', ' Фантастика', ' Аниме']",CBC,9 часов 32 минуты,26 мин.,13.10.1982 — 30.03.1983,,1,['22']
19773,48 часов,48 Hours,Сериал продолжается,44,3.22,9,,,7.4,2023,['США'],"['Криминал', ' Драма', ' Детектив']",CBS,1 месяц 6 часов 17 минут,43 мин.,19.01.1988 — ...,"['Erin Moriarty', 'Peter Van Sant', 'Maureen Maher', 'Richard Schlesinger', 'Tracy Smith', 'Dan Rather', 'Troy Roberts', 'Harold Dow', 'Susan Spencer']",29,"['26', '47', '4', '16', '53', '43', '42', '45', '43', '35', '34', '35', '37', '36', '35', '32', '34', '36', '36', '47', '38', '37', '32', '29', '27', '31', '33', '32', '4']"
19777,Echte meisjes in de jungle,,Отменен/Закончен,2,0.0,0,,,,,['Нидерланды'],"['Путешествия', ' Приключения', ' Драма', ' Стиль жизни']",RTL 5,8 часов 20 минут,50 мин.,24.03.2011 — ...,,1,['10']
19779,Битва парикмахеров,Hair Battle Spectacular,Отменен/Закончен,12,2.14,7,,,6.3,39,['США'],"['Таланты', ' Мода/Make-up']",Oxygen,11 часов 28 минут,43 мин.,10.08.2010 — 03.10.2011,,2,"['8', '8']"
19782,Death In Venice,,Отменен/Закончен,8,0.0,0,,,,,['Великобритания'],"['Драма', ' Детектив', ' Ужасы', ' Антология', ' Исторический']",Sky Living,4 часа,120 мин.,07.11.2009 — 08.11.2009,,1,['2']
19784,Хроники Адама,The Adams Chronicles,Отменен/Закончен,7,2.0,1,,,8.2,192,['США'],"['Драма', ' Исторический']",PBS,10 часов 50 минут,50 мин.,20.01.1976 — 13.04.1976,,1,['13']
19785,Komiks,,Отменен/Закончен,7,3.0,1,,,5.4,19,['Филиппины'],"['Романтика', ' Приключения', ' Боевик', ' Фэнтези', ' Драма', ' Ужасы']",ABS-CBN,2 дня 6 часов 28 минут,43 мин.,04.02.2006 — ...,,5,"['13', '15', '16', '15', '17']"
19786,Genius,,Отменен/Закончен,12,2.0,1,,,7.3,65,['Великобритания'],['Комедия'],BBC TWO,4 часа 24 минуты,22 мин.,20.03.2009 — 31.10.2010,['Dave Gorman'],2,"['6', '6']"
19788,День катастрофы 2: Конец света,Category 7: The End of the World,Отменен/Закончен,45,3.24,17,5.802,663,4.5,2802,['США'],"['Боевик', ' Фантастика']",CBS,2 часа 48 минут,84 мин.,06.11.2005 — 13.11.2005,"['Gina Gershon', 'Cameron Daddo', 'Shannen Doherty', 'Robert Wagner', 'Adam Rodriguez', 'Sebastian Spence', 'Nicholas Lea', 'John Kapelos', 'Lindy Booth', 'Swoosie Kurtz', 'Tom Skerritt', 'Kenneth Welsh', 'Suki Kaiser', 'David Alpay', 'Andrea Lui', 'Noam Jenkins', 'James Kirk', 'Peter Mooney', 'Rachel Skarsten', 'James Brolin']",1,['2']
19789,День катастрофы,Category 6: Day of Destruction,Отменен/Закончен,40,3.37,19,6.096,839,5.1,2598,['США'],"['Боевик', ' Драма']",CBS,2 часа 54 минуты,87 мин.,14.11.2004 — 17.11.2004,"['Thomas Gibson', 'Nancy McKeon', 'Chandra West', 'Brian Markinson', 'Nancy Sakovich', 'Randy Quaid', 'Dianne Wiest', 'Brian Dennehy']",1,['2']
19794,24 Hour Design,,Отменен/Закончен,3,0.0,0,,,7.5,22,['США'],"['Housing/Строительство', ' Сделай сам']",HGTV,16 часов 8 минут,22 мин.,06.10.2006 — 01.01.2008,,4,"['13', '13', '13', '5']"
19796,Скорая помощь 24 часа,24 Hours in A&E,Сериал продолжается,115,4.29,7,,,8.1,442,['Великобритания'],['Медицинский'],Channel 4,10 дней 18 часов 24 минуты,60 мин.,11.05.2011 — ...,['Anthony Philipson'],29,"['14', '14', '21', '6', '8', '7', '8', '13', '8', '24', '11', '21', '12', '9', '18', '6', '8', '16', '5', '11', '8', '13', '10', '18', '3', '14', '6', '3', '1']"
19798,24 uur met...,,Сериал продолжается,5,5.0,1,,,,,['Нидерланды'],"['Знаменитости', ' Стиль жизни', ' Интервью']",VPRO,19 часов 10 минут,50 мин.,01.01.2008 — ...,,4,"['8', '6', '5', '4']"
19799,24 Carrott Gold,,Отменен/Закончен,4,5.0,1,,,,,['Великобритания'],"['Комедия', ' Sketch/Импровизация']",BBC One,2 часа 12 минут,22 мин.,28.12.1990 — 01.03.2004,,1,['6']
19800,24 valandos,,TBD,4,5.0,1,,,,,['Литва'],,LNK,45 минут,45 мин.,16.11.2010 — ...,,1,['1']
19803,Lock N' Load with R. Lee Ermey (2009),,Отменен/Закончен,5,4.5,2,,,8.5,486,['США'],"['Образовательный', ' Семейный', ' Военный']",History,13 часов,60 мин.,26.07.2009 — 13.11.2009,['R. Lee Ermey'],1,['13']
19805,The Family,,Сериал продолжается,5,0.0,0,,,8.4,69,['Великобритания'],['Стиль жизни'],Channel 4,17 часов 34 минуты,43 мин.,17.09.2008 — ...,,3,"['9', '8', '7']"
19807,"Те, кто",Los Quién,Отменен/Закончен,8,0.0,0,,,5.8,79,['Испания'],"['Комедия', ' Драма']",Antena 3,10 часов 50 минут,50 мин.,02.05.2011 — 20.07.2012,,1,['13']
19808,Мегамен,Mega Man,Отменен/Закончен,42,3.6,15,6.386,133,6.6,1039,['США'],"['Приключения', ' Мультфильмы', ' Детский', ' Фантастика']",Syndicated,9 часов 54 минуты,22 мин.,01.09.1994 — 01.12.1995,"['Scott McNeil', 'Ian James Corlett']",2,"['13', '14']"
19809,Любовь/Ненависть,Love/Hate,Отменен/Закончен,1146,3.72,415,7.618,962,8.5,6850,['Ирландия'],"['Криминал', ' Драма']",RTÉ One,23 часа 20 минут,50 мин.,03.10.2010 — 09.11.2014,"['Tom Vaughan-Lawlor', 'Killian Scott', 'Robert Sheehan', 'Peter Coonan', 'Charlie Murphy', 'Aoibhínn McGinnity', ""Brían F. O'Byrne"", 'Aidan Gillen', 'Ruth Bradley', 'Ruth Negga', 'Laurence Kinlan', 'Brian Gleeson', 'Peter Campion']",5,"['4', '6', '6', '6', '6']"
19810,Цыганское сердце,Inima de tigan,Отменен/Закончен,12,3.67,3,,,5.0,482,['Румыния'],"['Драма', ' Романтика', ' Мыльные оперы']",Acasă,4 дня 17 часов 14 минут,43 мин.,01.10.2007 — ...,,3,"['60', '72', '26']"
19812,"25, De",,Сериал продолжается,7,1.0,1,,,,,['Нидерланды'],"['Housing/Строительство', ' Политика', ' Криминал', ' Научный', ' Знаменитости', ' Кино/Театр', ' Детектив', ' Исторический', ' Драма', ' Текущие события', ' Спортивный', ' Романтика', ' Стиль жизни']",SBS 6,16 дней 16 часов,100 мин.,25.06.2008 — ...,,4,"['89', '73', '73', '5']"
19815,Х2,H2,Отменен/Закончен,24,3.3,10,,,,,['Япония'],"['Комедия', ' Аниме', ' Спортивный']",CBC,17 часов 5 минут,25 мин.,01.06.1995 — 01.03.1996,,2,"['21', '20']"
19818,Революция Кирари,Kirarin Revolution,Отменен/Закончен,33,3.92,13,,,7.0,62,['Япония'],"['Аниме', ' Драма', ' Комедия']",AT-X,21 час 40 минут,25 мин.,07.04.2006 — 01.03.2007,,1,['52']
19820,Мрачное царство,Dark Realm,Отменен/Закончен,42,4.14,7,,,5.4,82,['Канада'],"['Антология', ' Драма', ' Ужасы', ' Фантастика']",Syndicated,10 часов 24 минуты,48 мин.,26.05.2001 — 15.12.2001,['Eric Roberts'],1,['13']
19823,Разум Менсиа,Mind of Mencia,Отменен/Закончен,7,0.0,0,,,3.0,6073,['США'],['Комедия'],Comedy Central,1 день 3 часа 30 минут,30 мин.,06.07.2005 — 23.07.2008,['Carlos Mencia'],4,"['13', '16', '16', '10']"
19825,Middle EastEnders,,Сериал продолжается,3,2.0,1,,,6.8,57,['Великобритания'],"['Семейный', ' Стиль жизни']",BBC One,22 минуты,22 мин.,25.08.2010 — ...,,1,['1']
19827,Подружка Минами,Minamikun no Koibito,Отменен/Закончен,8,2.5,4,,,6.8,31,['Япония'],"['Романтика', ' Драма']",TV Asahi,7 часов 53 минуты,43 мин.,08.07.2004 — 01.09.2004,,1,['11']
19831,Луи Теру: Странные выходные,Louis Theroux's Weird Weekends,Отменен/Закончен,45,4.56,16,,,8.5,3162,['Великобритания'],"['Политика', ' Комедия', ' Образовательный', ' Интервью', ' Стиль жизни', ' Религия']",BBC TWO,18 часов,60 мин.,15.01.1998 — 30.10.2000,['Louis Theroux'],3,"['5', '6', '7']"
19838,Чужой 9,Alien Nine,Отменен/Закончен,83,3.46,41,6.113,112,6.1,142,['Япония'],"['Фэнтези', ' Аниме', ' Драма']",CBC,2 часа,30 мин.,25.06.2001 — 25.02.2002,,1,['4']
19842,Cardcaptors,,Отменен/Закончен,33,4.0,13,,,8.0,1213,['Япония/США'],"['Фэнтези', ' Аниме', ' Приключения', ' Детский']",WB,20 часов,30 мин.,17.06.2000 — 14.12.2001,,2,"['17', '23']"
19846,7 Lives X-posed,,Сериал продолжается,10,5.0,1,,,6.6,162,['США'],['Эротика'],Playboy TV,1 день 4 часа 30 минут,45 мин.,01.01.2001 — ...,,8,"['2', '2', '2', '2', '13', '13', '2', '2']"
19852,Мистер Мэн,The Mr. Men Show,Отменен/Закончен,13,3.5,4,,,7.1,1154,['США'],['Детский'],Cartoon Network,1 день 14 часов 8 минут,22 мин.,04.02.2008 — 19.10.2009,,2,"['52', '52']"
19856,The Sex Education Show,,Отменен/Закончен,34,4.5,2,,,5.9,117,['Великобритания'],['Стиль жизни'],Channel 4,18 часов 47 минут,49 мин.,09.09.2008 — 23.08.2011,['Anna Richardson'],5,"['6', '4', '4', '3', '6']"
19861,Antiques Roadshow,,Сериал продолжается,32,3.36,14,,,7.0,889,['Великобритания'],['Исторический'],BBC One,1 месяц 20 часов 38 минут,50 мин.,18.02.1979 — ...,"['Fiona Bruce', 'Hugh Scully', 'Michael Aspel', 'Arthur Negus', 'Angela Rippon', 'Bruce Parker']",44,"['8', '8', '8', '8', '8', '7', '8', '10', '13', '13', '12', '12', '12', '13', '15', '15', '20', '20', '26', '28', '24', '27', '26', '26', '28', '25', '26', '26', '29', '27', '26', '30', '30', '29', '25', '26', '27', '26', '27', '28', '21', '25', '18', '24']"
19862,Nat Geo Amazing,,Отменен/Закончен,9,4.0,2,,,7.7,16,['США'],"['Семейный', ' Боевик', ' Приключения', ' Антология', ' Научный', ' Образовательный']",National Geographic Channel,7 часов 10 минут,43 мин.,09.07.2010 — 10.09.2010,,1,['10']
19863,You're Cut Off,,Отменен/Закончен,33,3.47,19,,,5.0,152,['США'],"['Стиль жизни', ' Семейный']",VH1,11 часов 28 минут,43 мин.,09.06.2010 — 28.02.2011,,2,"['8', '8']"
19870,Мона Вампир,Mona the Vampire,Отменен/Закончен,14,4.0,3,,,6.1,1292,['Канада'],"['Комедия', ' Приключения', ' Фэнтези']",YTV,1 день 12 минут,22 мин.,13.09.1999 — 10.02.2003,"['Emma Taylor-Isherwood', 'Carrie Finlay', 'Gabrielle Lazarovitz', 'Justin Bradley']",5,"['26', '13', '13', '13', '1']"
19874,Тайная буря,The Secret Storm,Отменен/Закончен,37,2.95,22,,,5.1,259,['США'],['Мыльные оперы'],CBS,4 дня 21 час 20 минут,22 мин.,01.02.1954 — 08.02.1974,,3,"['259', '60', '1']"
19877,Divine Design,,Отменен/Закончен,8,0.0,0,,,8.0,174,['США'],['Семейный'],HGTV,2 дня 12 часов 30 минут,22 мин.,01.01.1999 — 01.01.2009,,14,"['13', '13', '13', '12', '13', '13', '13', '13', '13', '13', '14', '11', '7', '4']"
